fundcode,name,jzrq,dwjz,gsz,gszzl,gztime,fetch_time
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.5206,4.89,2026-05-20 13:05,2026-05-20 13:08:08
017470,嘉实上证科创板芯片ETF发起联接C,2026-05-19,2.8924,2.9968,3.61,2026-05-20 13:04,2026-05-20 13:08:08
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4265,4.16,2026-05-20 13:05,2026-05-20 13:08:08
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9476,1.61,2026-05-20 13:05,2026-05-20 13:08:08
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.6915,0.98,2026-05-20 13:05,2026-05-20 13:08:08
320007,诺安成长混合A,2026-05-19,2.3460,2.4435,4.16,2026-05-20 13:04,2026-05-20 13:08:08
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6909,3.96,2026-05-20 13:05,2026-05-20 13:08:08
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5680,0.31,2026-05-20 13:05,2026-05-20 13:08:08
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5228,-0.98,2026-05-20 13:05,2026-05-20 13:08:08
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6202,-1.17,2026-05-20 13:05,2026-05-20 13:08:08
020457,平安上证红利低波动指数C,2026-05-19,1.0830,1.0759,-0.66,2026-05-20 13:05,2026-05-20 13:08:08
012709,东方红中证红利低波动指数C,2026-05-19,1.3472,1.3364,-0.80,2026-05-20 13:05,2026-05-20 13:08:08
001071,华安媒体互联网混合A,2026-05-19,4.4230,4.4194,-0.08,2026-05-20 13:05,2026-05-20 13:08:08
011613,华夏科创50ETF联接C,2026-05-19,1.3858,1.4227,2.67,2026-05-20 13:05,2026-05-20 13:08:08
019000,万家趋势领先混合C,2026-05-19,2.1074,2.0999,-0.35,2026-05-20 13:04,2026-05-20 13:08:08
000251,工银金融地产混合A,2026-05-19,2.7730,2.7576,-0.55,2026-05-20 13:05,2026-05-20 13:08:08
005395,泓德臻远回报混合,2026-05-19,1.4488,1.4490,0.02,2026-05-20 13:05,2026-05-20 13:08:08
010310,德邦锐裕利率债债券C,2026-05-19,1.1219,1.1218,-0.01,2026-05-20 13:05,2026-05-20 13:08:08
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8400,0.29,2026-05-20 13:04,2026-05-20 13:08:08
021970,平安5-10年期政策性金融债债券E,2026-05-19,1.1586,1.1586,0.00,2026-05-20 13:05,2026-05-20 13:08:08
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6394,0.01,2026-05-20 13:05,2026-05-20 13:08:28
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7971,0.19,2026-05-20 13:05,2026-05-20 13:08:28
001701,国联产业升级混合,2026-05-19,3.1500,3.1552,0.16,2026-05-20 13:05,2026-05-20 13:08:28
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0118,-0.37,2026-05-20 13:05,2026-05-20 13:08:28
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1550,0.04,2026-05-20 13:05,2026-05-20 13:08:28
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2161,-0.72,2026-05-20 13:04,2026-05-20 13:08:28
011120,富国创新科技混合C,2026-05-19,4.5970,4.6373,0.88,2026-05-20 13:05,2026-05-20 13:08:28
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5251,1.78,2026-05-20 13:05,2026-05-20 13:08:28
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4101,-0.21,2026-05-20 13:05,2026-05-20 13:08:28
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1365,0.15,2026-05-20 13:06,2026-05-20 13:08:28
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4766,0.12,2026-05-20 13:05,2026-05-20 13:08:28
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9625,0.54,2026-05-20 13:05,2026-05-20 13:08:28
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:08:28
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3332,0.85,2026-05-20 13:05,2026-05-20 13:08:28
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1141,-0.58,2026-05-20 13:05,2026-05-20 13:08:28
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.2013,0.59,2026-05-20 13:05,2026-05-20 13:08:28
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6500,1.78,2026-05-20 13:05,2026-05-20 13:08:28
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8986,-1.09,2026-05-20 13:05,2026-05-20 13:08:28
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:08:28
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8106,-0.59,2026-05-20 13:05,2026-05-20 13:08:28
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5811,0.34,2026-05-20 13:04,2026-05-20 13:08:28
000263,工银信息产业混合A,2026-05-19,5.3230,5.3498,0.50,2026-05-20 13:05,2026-05-20 13:08:28
019118,景顺长城纳斯达克科技ETF联接(QDII)E人民币,2026-05-18,2.7060,2.6899,-0.59,2026-05-20 04:00,2026-05-20 13:08:28
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5680,0.31,2026-05-20 13:05,2026-05-20 13:08:28
023896,天弘上证科创板综合指数增强C,2026-05-19,1.8640,1.8964,1.74,2026-05-20 13:05,2026-05-20 13:08:28
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0124,-0.77,2026-05-20 13:05,2026-05-20 13:08:28
014162,万家人工智能混合C,2026-05-19,4.2559,4.3470,2.14,2026-05-20 13:05,2026-05-20 13:08:28
000595,嘉实泰和混合,2026-05-19,3.8900,3.8869,-0.08,2026-05-20 13:06,2026-05-20 13:08:28
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9476,1.61,2026-05-20 13:05,2026-05-20 13:08:28
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.5206,4.89,2026-05-20 13:05,2026-05-20 13:08:28
018124,永赢先进制造智选混合发起A,2026-05-19,2.5785,2.5532,-0.98,2026-05-20 13:05,2026-05-20 13:08:28
017470,嘉实上证科创板芯片ETF发起联接C,2026-05-19,2.8924,2.9969,3.61,2026-05-20 13:05,2026-05-20 13:08:28
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8723,0.69,2026-05-20 13:05,2026-05-20 13:08:28
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5228,-0.98,2026-05-20 13:05,2026-05-20 13:08:28
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2125,0.36,2026-05-20 13:05,2026-05-20 13:08:28
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6909,3.96,2026-05-20 13:05,2026-05-20 13:08:28
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2745,1.57,2026-05-20 13:05,2026-05-20 13:08:28
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9807,0.07,2026-05-20 13:06,2026-05-20 13:08:28
025333,诺安成长混合C,2026-05-19,2.3380,2.4367,4.22,2026-05-20 13:05,2026-05-20 13:08:28
011474,工银信息产业混合C,2026-05-19,5.1860,5.2121,0.50,2026-05-20 13:05,2026-05-20 13:08:28
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.6915,0.98,2026-05-20 13:05,2026-05-20 13:08:28
017522,富国北证50成份指数C,2026-05-19,1.2815,1.2700,-0.90,2026-05-20 13:05,2026-05-20 13:08:28
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.3015,3.84,2026-05-20 13:05,2026-05-20 13:08:28
320007,诺安成长混合A,2026-05-19,2.3460,2.4450,4.22,2026-05-20 13:05,2026-05-20 13:08:28
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8400,0.29,2026-05-20 13:04,2026-05-20 13:08:28
020065,西部利得科技创新混合C,2026-05-19,2.0787,2.0619,-0.81,2026-05-20 13:05,2026-05-20 13:08:28
011613,华夏科创50ETF联接C,2026-05-19,1.3858,1.4227,2.67,2026-05-20 13:05,2026-05-20 13:08:28
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6202,-1.17,2026-05-20 13:05,2026-05-20 13:08:28
001071,华安媒体互联网混合A,2026-05-19,4.4230,4.4194,-0.08,2026-05-20 13:05,2026-05-20 13:08:28
010310,德邦锐裕利率债债券C,2026-05-19,1.1219,1.1218,-0.01,2026-05-20 13:05,2026-05-20 13:08:28
016269,建信改革红利股票C,2026-05-19,6.5510,6.6021,0.78,2026-05-20 13:06,2026-05-20 13:08:28
001224,中邮新思路灵活配置混合A,2026-05-19,3.9520,3.9630,0.28,2026-05-20 13:05,2026-05-20 13:08:28
014143,银河创新成长混合C,2026-05-19,11.7036,12.1252,3.60,2026-05-20 13:05,2026-05-20 13:08:28
017838,博时中债7-10政金债指数C,2026-05-19,1.1439,1.1439,0.0046,2026-05-20 13:06,2026-05-20 13:08:28
021970,平安5-10年期政策性金融债债券E,2026-05-19,1.1586,1.1586,0.00,2026-05-20 13:05,2026-05-20 13:08:28
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4265,4.16,2026-05-20 13:05,2026-05-20 13:08:28
519674,银河创新成长混合A,2026-05-19,12.0204,12.4548,3.61,2026-05-20 13:04,2026-05-20 13:08:28
003494,富国天惠成长混合(LOF)C,2026-05-19,3.1088,3.1028,-0.19,2026-05-20 13:06,2026-05-20 13:08:28
020457,平安上证红利低波动指数C,2026-05-19,1.0830,1.0759,-0.66,2026-05-20 13:05,2026-05-20 13:08:28
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0058,-0.37,2026-05-20 13:05,2026-05-20 13:08:28
161725,招商中证白酒指数(LOF)A,2026-05-19,0.5813,0.5833,0.35,2026-05-20 13:04,2026-05-20 13:08:29
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.2018,0.60,2026-05-20 13:06,2026-05-20 13:08:48
011120,富国创新科技混合C,2026-05-19,4.5970,4.6373,0.88,2026-05-20 13:05,2026-05-20 13:08:48
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1550,0.04,2026-05-20 13:05,2026-05-20 13:08:48
001701,国联产业升级混合,2026-05-19,3.1500,3.1552,0.16,2026-05-20 13:05,2026-05-20 13:08:48
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6394,0.01,2026-05-20 13:05,2026-05-20 13:08:48
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7971,0.19,2026-05-20 13:05,2026-05-20 13:08:48
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1141,-0.58,2026-05-20 13:05,2026-05-20 13:08:48
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4779,0.21,2026-05-20 13:06,2026-05-20 13:08:48
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6500,1.78,2026-05-20 13:05,2026-05-20 13:08:48
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0118,-0.37,2026-05-20 13:05,2026-05-20 13:08:48
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9625,0.54,2026-05-20 13:05,2026-05-20 13:08:48
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1365,0.15,2026-05-20 13:06,2026-05-20 13:08:48
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8986,-1.09,2026-05-20 13:05,2026-05-20 13:08:48
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:08:48
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4101,-0.21,2026-05-20 13:05,2026-05-20 13:08:48
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5251,1.78,2026-05-20 13:05,2026-05-20 13:08:48
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0058,-0.37,2026-05-20 13:05,2026-05-20 13:08:48
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9807,0.07,2026-05-20 13:06,2026-05-20 13:08:48
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2162,-0.71,2026-05-20 13:05,2026-05-20 13:08:48
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3332,0.85,2026-05-20 13:05,2026-05-20 13:08:48
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2745,1.57,2026-05-20 13:05,2026-05-20 13:08:48
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5680,0.31,2026-05-20 13:05,2026-05-20 13:08:48
016269,建信改革红利股票C,2026-05-19,6.5510,6.6021,0.78,2026-05-20 13:06,2026-05-20 13:08:48
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:08:48
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0124,-0.77,2026-05-20 13:05,2026-05-20 13:08:48
011474,工银信息产业混合C,2026-05-19,5.1860,5.2121,0.50,2026-05-20 13:05,2026-05-20 13:08:48
014162,万家人工智能混合C,2026-05-19,4.2559,4.3470,2.14,2026-05-20 13:05,2026-05-20 13:08:48
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2125,0.36,2026-05-20 13:05,2026-05-20 13:08:48
019118,景顺长城纳斯达克科技ETF联接(QDII)E人民币,2026-05-18,2.7060,2.6899,-0.59,2026-05-20 04:00,2026-05-20 13:08:48
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5811,0.34,2026-05-20 13:04,2026-05-20 13:08:48
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8723,0.69,2026-05-20 13:05,2026-05-20 13:08:48
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4265,4.16,2026-05-20 13:05,2026-05-20 13:08:48
000595,嘉实泰和混合,2026-05-19,3.8900,3.8869,-0.08,2026-05-20 13:06,2026-05-20 13:08:48
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.6915,0.98,2026-05-20 13:05,2026-05-20 13:08:48
023896,天弘上证科创板综合指数增强C,2026-05-19,1.8640,1.8964,1.74,2026-05-20 13:05,2026-05-20 13:08:48
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.3015,3.84,2026-05-20 13:05,2026-05-20 13:08:48
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.5307,5.19,2026-05-20 13:06,2026-05-20 13:08:48
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6909,3.96,2026-05-20 13:05,2026-05-20 13:08:48
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9476,1.61,2026-05-20 13:05,2026-05-20 13:08:48
320007,诺安成长混合A,2026-05-19,2.3460,2.4450,4.22,2026-05-20 13:05,2026-05-20 13:08:48
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8106,-0.59,2026-05-20 13:05,2026-05-20 13:08:48
018124,永赢先进制造智选混合发起A,2026-05-19,2.5785,2.5532,-0.98,2026-05-20 13:05,2026-05-20 13:08:48
025333,诺安成长混合C,2026-05-19,2.3380,2.4367,4.22,2026-05-20 13:05,2026-05-20 13:08:48
017522,富国北证50成份指数C,2026-05-19,1.2815,1.2700,-0.90,2026-05-20 13:05,2026-05-20 13:08:48
011613,华夏科创50ETF联接C,2026-05-19,1.3858,1.4227,2.67,2026-05-20 13:05,2026-05-20 13:08:48
001224,中邮新思路灵活配置混合A,2026-05-19,3.9520,3.9630,0.28,2026-05-20 13:05,2026-05-20 13:08:48
017470,嘉实上证科创板芯片ETF发起联接C,2026-05-19,2.8924,2.9969,3.61,2026-05-20 13:05,2026-05-20 13:08:48
020065,西部利得科技创新混合C,2026-05-19,2.0787,2.0619,-0.81,2026-05-20 13:05,2026-05-20 13:08:48
000263,工银信息产业混合A,2026-05-19,5.3230,5.3498,0.50,2026-05-20 13:05,2026-05-20 13:08:48
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5228,-0.98,2026-05-20 13:05,2026-05-20 13:08:48
014143,银河创新成长混合C,2026-05-19,11.7036,12.1252,3.60,2026-05-20 13:05,2026-05-20 13:08:48
001071,华安媒体互联网混合A,2026-05-19,4.4230,4.4194,-0.08,2026-05-20 13:05,2026-05-20 13:08:48
003494,富国天惠成长混合(LOF)C,2026-05-19,3.1088,3.1028,-0.19,2026-05-20 13:06,2026-05-20 13:08:48
022486,国金中证A500指数增强C,2026-05-19,1.5264,1.5306,0.28,2026-05-20 13:05,2026-05-20 13:08:48
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6202,-1.17,2026-05-20 13:05,2026-05-20 13:08:48
005918,天弘沪深300ETF联接C,2026-05-19,1.5033,1.5056,0.15,2026-05-20 13:06,2026-05-20 13:08:48
008929,宏利消费红利指数C,2026-05-19,1.4441,1.4379,-0.43,2026-05-20 13:05,2026-05-20 13:08:48
021970,平安5-10年期政策性金融债债券E,2026-05-19,1.1586,1.1586,0.00,2026-05-20 13:05,2026-05-20 13:08:48
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8400,0.29,2026-05-20 13:04,2026-05-20 13:08:48
010310,德邦锐裕利率债债券C,2026-05-19,1.1219,1.1218,-0.01,2026-05-20 13:05,2026-05-20 13:08:48
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9625,0.54,2026-05-20 13:05,2026-05-20 13:09:08
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1550,0.04,2026-05-20 13:05,2026-05-20 13:09:08
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.2018,0.60,2026-05-20 13:06,2026-05-20 13:09:08
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4779,0.21,2026-05-20 13:06,2026-05-20 13:09:08
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7971,0.19,2026-05-20 13:05,2026-05-20 13:09:08
001701,国联产业升级混合,2026-05-19,3.1500,3.1589,0.28,2026-05-20 13:06,2026-05-20 13:09:08
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1365,0.15,2026-05-20 13:06,2026-05-20 13:09:08
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1141,-0.58,2026-05-20 13:05,2026-05-20 13:09:08
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2162,-0.71,2026-05-20 13:05,2026-05-20 13:09:08
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6508,1.79,2026-05-20 13:06,2026-05-20 13:09:08
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3332,0.85,2026-05-20 13:05,2026-05-20 13:09:08
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6408,0.05,2026-05-20 13:06,2026-05-20 13:09:08
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5259,1.79,2026-05-20 13:06,2026-05-20 13:09:08
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:09:08
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8991,-1.04,2026-05-20 13:06,2026-05-20 13:09:08
000263,工银信息产业混合A,2026-05-19,5.3230,5.3498,0.50,2026-05-20 13:05,2026-05-20 13:09:08
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0076,-0.31,2026-05-20 13:06,2026-05-20 13:09:08
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0124,-0.77,2026-05-20 13:05,2026-05-20 13:09:08
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8106,-0.59,2026-05-20 13:05,2026-05-20 13:09:08
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5680,0.31,2026-05-20 13:05,2026-05-20 13:09:08
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4114,-0.12,2026-05-20 13:06,2026-05-20 13:09:08
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2745,1.57,2026-05-20 13:05,2026-05-20 13:09:08
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2136,0.46,2026-05-20 13:06,2026-05-20 13:09:08
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5228,-0.98,2026-05-20 13:05,2026-05-20 13:09:08
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:09:08
320007,诺安成长混合A,2026-05-19,2.3460,2.4450,4.22,2026-05-20 13:05,2026-05-20 13:09:08
018124,永赢先进制造智选混合发起A,2026-05-19,2.5785,2.5544,-0.93,2026-05-20 13:06,2026-05-20 13:09:08
025333,诺安成长混合C,2026-05-19,2.3380,2.4400,4.36,2026-05-20 13:06,2026-05-20 13:09:08
017470,嘉实上证科创板芯片ETF发起联接C,2026-05-19,2.8924,2.9969,3.61,2026-05-20 13:05,2026-05-20 13:09:08
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5773,0.19,2026-05-20 13:05,2026-05-20 13:09:08
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0118,-0.37,2026-05-20 13:05,2026-05-20 13:09:08
011474,工银信息产业混合C,2026-05-19,5.1860,5.2142,0.54,2026-05-20 13:06,2026-05-20 13:09:08
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.3059,3.98,2026-05-20 13:06,2026-05-20 13:09:08
014162,万家人工智能混合C,2026-05-19,4.2559,4.3462,2.12,2026-05-20 13:06,2026-05-20 13:09:08
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.5307,5.19,2026-05-20 13:06,2026-05-20 13:09:08
010310,德邦锐裕利率债债券C,2026-05-19,1.1219,1.1218,-0.01,2026-05-20 13:05,2026-05-20 13:09:08
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6202,-1.17,2026-05-20 13:05,2026-05-20 13:09:08
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9807,0.07,2026-05-20 13:06,2026-05-20 13:09:08
020065,西部利得科技创新混合C,2026-05-19,2.0787,2.0630,-0.76,2026-05-20 13:06,2026-05-20 13:09:08
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.7117,1.14,2026-05-20 13:06,2026-05-20 13:09:08
019118,景顺长城纳斯达克科技ETF联接(QDII)E人民币,2026-05-18,2.7060,2.6899,-0.59,2026-05-20 04:00,2026-05-20 13:09:08
001071,华安媒体互联网混合A,2026-05-19,4.4230,4.4219,-0.02,2026-05-20 13:06,2026-05-20 13:09:08
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6930,4.09,2026-05-20 13:06,2026-05-20 13:09:08
011613,华夏科创50ETF联接C,2026-05-19,1.3858,1.4227,2.67,2026-05-20 13:05,2026-05-20 13:09:08
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9484,1.69,2026-05-20 13:06,2026-05-20 13:09:08
001224,中邮新思路灵活配置混合A,2026-05-19,3.9520,3.9643,0.31,2026-05-20 13:06,2026-05-20 13:09:08
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8748,0.83,2026-05-20 13:06,2026-05-20 13:09:08
017522,富国北证50成份指数C,2026-05-19,1.2815,1.2698,-0.91,2026-05-20 13:06,2026-05-20 13:09:08
016269,建信改革红利股票C,2026-05-19,6.5510,6.6021,0.78,2026-05-20 13:06,2026-05-20 13:09:08
014143,银河创新成长混合C,2026-05-19,11.7036,12.1252,3.60,2026-05-20 13:05,2026-05-20 13:09:08
000595,嘉实泰和混合,2026-05-19,3.8900,3.8869,-0.08,2026-05-20 13:06,2026-05-20 13:09:08
023896,天弘上证科创板综合指数增强C,2026-05-19,1.8640,1.8982,1.83,2026-05-20 13:06,2026-05-20 13:09:08
003494,富国天惠成长混合(LOF)C,2026-05-19,3.1088,3.1028,-0.19,2026-05-20 13:06,2026-05-20 13:09:08
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8400,0.29,2026-05-20 13:04,2026-05-20 13:09:08
519674,银河创新成长混合A,2026-05-19,12.0204,12.4534,3.60,2026-05-20 13:05,2026-05-20 13:09:08
022486,国金中证A500指数增强C,2026-05-19,1.5264,1.5306,0.28,2026-05-20 13:05,2026-05-20 13:09:08
021970,平安5-10年期政策性金融债债券E,2026-05-19,1.1586,1.1586,0.00,2026-05-20 13:05,2026-05-20 13:09:08
004253,国泰黄金ETF联接C,2026-05-19,3.5275,3.4709,-1.60,2026-05-20 13:07,2026-05-20 13:09:08
011120,富国创新科技混合C,2026-05-19,4.5970,4.6388,0.91,2026-05-20 13:06,2026-05-20 13:09:08
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4338,4.47,2026-05-20 13:06,2026-05-20 13:09:08
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2168,-0.67,2026-05-20 13:06,2026-05-20 13:09:28
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4779,0.21,2026-05-20 13:06,2026-05-20 13:09:28
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6508,1.79,2026-05-20 13:06,2026-05-20 13:09:28
320007,诺安成长混合A,2026-05-19,2.3460,2.4450,4.22,2026-05-20 13:05,2026-05-20 13:09:28
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7990,0.24,2026-05-20 13:06,2026-05-20 13:09:28
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0138,-0.71,2026-05-20 13:06,2026-05-20 13:09:28
011120,富国创新科技混合C,2026-05-19,4.5970,4.6388,0.91,2026-05-20 13:06,2026-05-20 13:09:28
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6202,-1.17,2026-05-20 13:05,2026-05-20 13:09:28
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9807,0.07,2026-05-20 13:06,2026-05-20 13:09:28
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8991,-1.04,2026-05-20 13:06,2026-05-20 13:09:28
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2136,0.46,2026-05-20 13:06,2026-05-20 13:09:28
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5240,-0.93,2026-05-20 13:06,2026-05-20 13:09:28
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9484,1.69,2026-05-20 13:06,2026-05-20 13:09:28
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5259,1.79,2026-05-20 13:06,2026-05-20 13:09:28
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0118,-0.37,2026-05-20 13:05,2026-05-20 13:09:28
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1571,0.13,2026-05-20 13:06,2026-05-20 13:09:28
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6930,4.09,2026-05-20 13:06,2026-05-20 13:09:28
018124,永赢先进制造智选混合发起A,2026-05-19,2.5785,2.5544,-0.93,2026-05-20 13:06,2026-05-20 13:09:28
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:09:28
000263,工银信息产业混合A,2026-05-19,5.3230,5.3520,0.54,2026-05-20 13:06,2026-05-20 13:09:28
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0076,-0.31,2026-05-20 13:06,2026-05-20 13:09:28
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.3059,3.98,2026-05-20 13:06,2026-05-20 13:09:28
